Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Lord - Electricity Use (kWh),Saunders - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh)
2021-05-10,2.7927213541666664,,79.80208333333333,2.018411458333333,,11.852343749999998,4.220104062499999,9.452187500000003,0.2997656249999999,1.5245781250000003,2.1663541666666664,1.6894270833333336,1.367174479166667
2021-05-11,2.609479166666667,,79.86457635416666,2.062382812499999,,11.765104166666662,4.1538542708333335,9.392395937499996,0.303515625,1.4446796874999996,2.0655728125000006,1.531536354166667,1.2919791666666671
2021-05-12,1.620130208333333,,80.27083333333333,2.0470572916666665,,11.736979166666664,4.175729166666665,9.660677083333335,0.27227864583333333,1.5121276041666671,2.593749999999999,2.1453385416666655,1.1982682291666664
2021-05-13,1.5850911458333339,,86.05208020833334,1.987591145833333,,11.602343750000003,3.9329166666666673,9.163750000000002,0.2671614583333334,1.7874427083333335,2.432890625000001,1.9806510416666674,1.2231770833333335
2021-05-14,1.6739583333333332,,102.69791666666667,1.819296875,,9.420312499999996,3.214166666666666,6.357916666666664,0.26040364583333325,1.3332630208333331,1.8726562499999997,1.4832552083333335,1.0079817708333336
2021-05-15,1.4154036458333337,,103.97916666666667,1.797408854166667,,8.79114583333333,2.274895833333334,6.143125000000001,0.2718098958333333,1.3161695833333333,1.6903124999999999,1.3145052083333335,0.9604817708333334
2021-05-16,1.3289453125000001,,100.30208333333333,1.7385416666666664,,8.77890625,3.050520833333334,6.7771874999999975,0.27665789473684194,1.576513125,1.7730468749999992,1.5292708333333336,0.9617057291666665
2021-05-17,1.4128776041666669,,108.9375,1.6685416666666664,,7.984114583333333,2.9134375,6.989218749999999,0.30848958333333326,1.4201979166666667,1.8847395833333325,1.528776041666667,0.9698437499999996
2021-05-18,1.3906249999999998,,121.01041666666667,1.650104166666667,,9.612760416666665,2.833333333333334,7.369270833333336,0.32450520833333324,1.234151041666667,1.776119791666667,1.3948958333333332,0.921419270833333
2021-05-19,1.447864583333333,,82.02083333333333,1.6718098958333334,,10.725000000000001,2.4728124999999994,7.2896874999999985,0.3185026041666666,1.0793307291666665,1.5773177083333325,1.0823177083333329,1.0882812500000003
2021-05-20,1.403372395833333,,78.71875,1.952552083333334,,12.820312500000002,1.9990625,8.091041770833336,0.2876171874999999,1.0450416666666664,1.2767708333333332,0.8078645833333336,0.9896744791666668
2021-05-21,1.4787630208333333,,80.26041666666667,2.2047656250000003,,13.61484375,1.9394791666666678,8.428281250000005,0.2817187500000001,0.9659999999999996,1.302942708333334,0.8194010416666669,1.1609505208333337
2021-05-22,1.4101692708333342,,76.40625,2.3866440217391305,,14.710677083333335,1.5952083333333338,7.889531250000001,0.29486979166666677,0.9615703125000002,1.1641927083333334,0.7123437499999997,1.104440104166666
2021-05-23,1.5203123863636363,,76.54547590909091,2.618679204545455,,14.602065647058822,1.705341022727274,8.565340909090914,0.27812488636363625,0.9879147727272727,1.1334374999999997,0.6867615909090908,1.095383295454546
2021-05-24,1.8957942708333333,,93.14583333333333,2.6395703125000005,,14.617968749999996,2.299479166666666,8.35578125,0.31187499999999996,0.9053515625000003,1.381744791666667,0.903020833333333,1.058294270833333
2021-05-25,2.2098177083333326,,79.44791666666667,2.0804817708333334,,14.7421875,1.7192708333333329,9.57218739583333,0.3493098958333332,0.6342656250000003,1.1474999999999997,0.7198437499999998,1.1531250000000004
2021-05-26,2.19578125,,79.66666666666667,2.1113802083333337,,14.033854166666663,1.6260416666666666,8.968437500000002,0.3510677083333334,0.7012578124999997,1.185390625,0.7173958333333336,1.1462499999999995
2021-05-27,1.8237499999999998,,88.9375,2.2912630208333336,,10.532552083333337,3.1391666666666675,7.396510416666666,0.3450520833333334,0.6981770833333333,1.84359375,1.2554166666666673,1.0181640625
2021-05-28,1.809583333333334,,81.60416666666667,2.2514453125,,10.439843750000003,3.6424999999999996,7.187239583333334,0.299765625,0.7003281250000001,2.5179166666666664,1.9151041666666666,0.8600390625000006
2021-05-29,1.5278125000000002,,73.44793291666666,1.992877604166667,,10.801822916666667,3.7396875000000027,7.07114583333333,0.26576822916666665,0.6981223958333338,2.666041666666666,2.1001302083333333,0.8148567708333335
2021-05-30,1.453697916666667,,83.98957927083333,1.9399609374999993,,14.188802395833335,3.313229166666669,6.60453125,0.2450651041666667,0.6973203125,2.1376302083333334,1.6065885416666672,0.8256510416666668
2021-05-31,1.5484375000000006,,77.38539552083333,2.0486588541666664,,12.992189270833336,2.8590621874999993,7.611822395833333,0.23753906249999987,0.7155859375000001,2.059244583333332,1.5147133333333336,0.860572916666667
2021-06-01,1.8337109375000002,,95.5520752083333,1.9882942708333335,,14.043492395833331,2.4526043750000013,7.770418124999998,0.23259114583333326,0.7112109375000001,1.5842186458333336,1.1049739583333333,0.864296875
2021-06-02,1.6447265624999998,,93.18750052083334,1.9944791666666666,,11.425780729166663,2.596562604166667,7.326614374999999,0.2327734374999999,0.6971197916666664,1.644869895833333,1.1904947916666664,0.8498046875000002
2021-06-03,1.5175911458333335,,86.4270790625,1.7074739583333327,,12.367447499999995,2.159479166666667,7.428072708333334,0.30614583333333334,0.6206302083333329,1.490026041666667,0.9784635416666668,0.7735416666666669
2021-06-04,1.509921875,,89.3125,1.6423046875000002,,13.999218749999999,1.8058333333333338,7.902604166666667,0.2643880208333334,0.48086718749999996,1.5683593749999993,0.985703125,0.9445052083333332
2021-06-05,1.5069401041666666,,76.85416666666667,1.8542317708333333,,13.608072916666666,1.4108333333333334,8.773229166666663,0.27446614583333334,0.48108593750000006,1.244739583333334,0.7563020833333333,1.0582291666666668
2021-06-06,1.4657812499999998,,78.28125,1.9312760416666668,,14.15963541666666,1.4975000000000003,9.691875,0.28640625000000003,0.4716249999999999,1.3113020833333338,0.8185416666666666,1.195872395833333
2021-06-07,1.789661458333334,,84.35416666666667,1.9503385416666668,,13.816406250000002,1.4009374999999997,9.908801770833334,0.32295572916666676,0.48531510416666657,1.2787239583333336,0.8334114583333334,1.237005208333333
2021-06-08,2.685638020833332,,83.76041666666667,2.034348958333333,,14.52682291666666,1.411875,9.738645833333331,0.3338411458333334,0.5385260416666665,1.320442708333333,0.7596354166666667,1.1258072916666666
2021-06-09,2.395026041666666,,85.75002864583332,2.0530078124999998,,14.53932291666667,1.4985416666666662,9.178437500000001,0.33184895833333333,0.5273333333333331,1.4946874999999997,0.7629427083333332,1.1292578125000003
2021-06-10,2.4630989583333336,,86.13541666666667,2.0365104166666668,,15.193229166666663,1.4828124999999996,9.569531250000002,0.33697916666666666,0.49404687500000016,1.491588541666666,0.7619270833333328,1.1928515625
2021-06-11,2.240664062500001,,87.19791666666667,2.052213541666667,,14.46979166666666,1.3736458333333335,9.764999999999995,0.3449218750000001,0.4910755208333333,1.5642968749999993,0.8935156249999999,1.1117968750000002
2021-06-12,2.194778645833334,,82.85416666666667,2.0614192708333334,,14.670833333333333,1.6054166666666667,9.399843750000004,0.3409375000000001,0.48044791666666664,1.297109375,0.7472395833333335,1.037447916666667
2021-06-13,2.0965885416666663,,81.21875,2.107031249999999,,14.833593749999997,1.561979166666667,9.82796875,0.3450520833333333,0.47826041666666635,1.2798697916666668,0.7352604166666664,1.0653385416666665
2021-06-14,2.1713020833333334,,85.114578125,2.026575520833333,,13.903646250000003,1.6505208333333332,8.833749791666667,0.33738281249999985,0.5559348958333336,1.5479166666666673,0.7664843750000002,1.0779036458333333
2021-06-15,1.848841145833334,,93.24999364583334,1.9036328125000004,,12.501041145833334,2.0181248958333335,7.473437395833339,0.33947916666666655,0.5319088541666667,1.6649218749999999,0.9499739583333331,1.044596354166667
2021-06-16,1.6677994791666668,,88.03125,1.8826562499999995,,11.477083333333333,2.45375,7.225781562500001,0.3227473958333333,0.5140989583333331,1.77453125,1.1992708333333333,0.8907552083333335
2021-06-17,1.7116406249999996,,85.57291666666667,1.7708072916666673,,12.061718749999999,2.2275000000000005,7.995677083333333,0.31027343749999997,0.5021588541666667,1.7415624999999988,1.162526041666667,0.8970833333333336
2021-06-18,1.5141536458333336,,81.44791666666667,1.9356901041666663,,14.688020833333338,1.5547916666666663,8.041145833333333,0.32662760416666675,0.5149921874999998,1.3543749999999999,0.9811197916666666,0.926393229166667
2021-06-19,1.5643098958333335,,79.46875,1.9331380208333344,,14.247395833333334,1.3539583333333332,8.882447916666669,0.27717447916666665,0.5128958333333332,1.210859375,0.9450781250000002,0.9676432291666669
2021-06-20,1.5052994791666674,,80.82299072916668,1.9909374999999996,,15.182811666666664,1.4351041666666668,9.360468749999997,0.28300781249999996,0.5036536458333334,1.2174218749999997,0.93796875,1.117135416666666
2021-06-21,1.9470703124999995,,88.3125,1.9423046874999994,,14.578125,1.5588541666666658,9.462083333333334,0.38630208333333327,0.5317265625,1.233307291666667,1.0603645833333328,1.177083333333333
2021-06-22,1.7004036458333331,,97.55208333333333,1.7947395833333335,,10.632291666666662,2.9635416666666665,7.5745833333333366,0.3450911458333334,0.5112369791666665,1.6831249999999998,1.5499999999999998,0.8866276041666664
2021-06-23,1.665130208333333,,85.05208333333333,1.8852213541666656,,12.041666666666666,2.3204166666666675,7.446302083333333,0.2705208333333333,0.7035364583333333,1.6971093750000004,1.3485156249999999,1.03171875
2021-06-24,1.6878385416666666,,87.5,1.893203125,,12.69661458333333,1.8982291666666669,8.106718750000004,0.30268229166666666,0.7561276041666671,1.5487239583333332,1.2595052083333338,1.0136067708333336
2021-06-25,1.5067187499999999,,86.28125,1.8721875000000001,,14.170052083333337,1.4165625000000004,8.759375000000004,0.29399739583333345,0.8643723958333333,1.3665364583333328,0.9502864583333337,1.0847526041666666
2021-06-26,1.5441927083333333,,80.44791666666667,1.9696223958333337,,15.417447916666667,1.371145833333334,9.9753125,0.3187890625000001,0.8345130208333336,1.3185416666666665,0.7819531249999998,1.2130729166666663
2021-06-27,1.4607812500000001,,80.47916666666667,2.0056119791666656,,15.532031250000003,1.3681249999999998,9.958177083333332,0.29302083333333334,0.9057890625000004,1.3605468749999996,0.7768750000000003,1.2413411458333332
2021-06-28,2.063294270833334,,87.20833333333333,2.1317317708333325,7.510568181818183,15.576562500000007,1.301041666666667,10.307968749999999,0.27533854166666666,0.8600338541666667,1.3197656250000003,0.7742447916666664,1.3226041666666668
2021-06-29,2.326419270833334,,88.45833333333333,2.187682291666668,6.728281249999999,16.059635416666673,1.3464583333333333,10.427031249999997,0.2775651041666667,0.8035598958333332,1.2362499999999998,0.7757031250000002,1.3109895833333336
2021-06-30,2.219205729166667,,86.4687546875,2.2689713541666676,6.695833333333334,15.41875020833333,1.3636458333333323,9.472143020833334,0.26333333333333336,0.7876822916666666,1.184765625,0.7863541666666668,1.301432291666667
2021-07-01,1.853971354166666,,84.49999885416666,2.185442708333333,6.76140625,13.737760416666669,1.3733333333333333,9.34234375,0.25989583333333327,0.6895000000000001,1.1788541666666668,0.8364843749999998,1.2087630208333333
2021-07-02,1.5420572916666666,,92.5625,2.119921875,5.6063541666666685,11.915364583333336,1.7413541666666668,8.19765625,0.25501302083333327,0.7148749999999997,1.2914062499999994,1.0014062499999998,1.1048307291666666
2021-07-03,1.5727343749999998,,81.53125,2.0608984374999992,5.258593749999999,12.117187500000002,1.789791666666667,7.809635416666668,0.2496614583333332,0.6820442708333331,1.3398437499999993,1.095755208333333,1.057578125
2021-07-04,1.5408072916666662,,77.91666666666667,2.0301822916666667,5.5621875,13.432031250000001,1.3573958333333331,9.190729166666669,0.24710937499999996,0.6967916666666666,1.1195572916666667,0.8613802083333334,1.1354427083333334
2021-07-05,1.6140234375,,80.21875,2.173138020833333,6.126250000000002,14.820833333333328,1.3272916666666663,10.161874999999997,0.26585937499999984,0.7361119791666667,1.0945572916666666,0.8614583333333331,1.2457421874999997
