Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh),Lord-Saunders Electricity use (kWh)
2015-07-15,3.2647005208333337,,,1.3065546875,5.451614583333332,11.763801770833332,1.4878125000000004,5.950677083333333,0.30554687499999994,1.193791666666667,0.2955596875,3.5335677083333343
2015-07-16,2.1872265625,,,1.0948872916666668,5.506875000000002,10.248697187500005,1.9684375000000012,5.846510625,0.2567838541666666,0.9091979166666667,0.4038410416666666,3.4762239583333323
2015-07-17,2.530325520833333,,,0.9987986458333332,5.390364687499999,11.15989583333333,1.3270833333333336,5.928958333333335,0.3466536458333333,0.8456692708333335,0.5044008333333333,2.616145833333334
2015-07-18,2.416731770833335,,,0.8291927083333336,5.157395833333333,10.228385520833333,1.435208333333333,5.805833333333332,0.34388020833333327,0.98415625,0.5092317708333333,2.470729166666667
2015-07-19,2.648645833333333,,,0.8237653125,5.062604166666668,9.634375208333335,1.4119791666666666,5.470416770833334,0.7567708333333335,1.0607734374999993,0.5954295833333332,2.428619791666667
2015-07-20,3.2159635416666688,,,0.9270703124999996,5.1280729166666665,8.897656041666666,1.2966666666666666,5.429635416666667,0.9851562499999996,1.0221458333333338,0.5904688541666664,2.7044270833333335
2015-07-21,2.660494791666667,,,0.91569,5.130885416666666,8.728906249999996,1.308541666666667,5.357083333333336,1.0146354166666665,1.0673723958333337,0.5426563541666667,2.7491406249999994
2015-07-22,2.979765624999999,,,0.8804296875000001,5.309166770833335,8.861197916666667,1.4664583333333336,5.248805937500001,1.0161848958333335,1.0780364583333337,0.5815492708333336,3.1723958333333333
2015-07-23,2.1077994791666663,,,0.9446831250000005,5.349374895833333,9.748698125,1.592083333333334,5.240572916666667,0.8722395833333335,1.0868046874999997,0.542109375,3.2728385416666668
2015-07-24,2.976236979166666,,,0.9395019791666663,5.225260104166669,9.383072916666668,1.4686458333333337,5.226406458333335,1.0008072916666666,1.0212708333333333,0.6260415624999999,2.9871354166666664
2015-07-25,2.249322916666667,,,0.959199270833333,5.394843854166669,9.457031354166668,1.413541666666667,5.219322812500001,1.1886458333333334,0.9620989583333337,0.5552864583333333,2.6303645833333333
2015-07-26,2.4238151041666662,,,0.9507768749999999,5.326093854166666,9.744010416666663,1.4177083333333333,5.363020729166667,1.2548307291666667,0.9316563541666665,0.49988260416666686,2.225130208333334
2015-07-27,3.2332812499999988,,,0.9640052083333335,5.434218645833334,10.130728854166668,1.4518751041666669,5.318124999999999,0.9604947916666667,0.9827708333333333,0.4738410416666666,2.577890624999999
2015-07-28,3.1074218749999987,,,0.9753906250000001,5.222656041666666,9.729426979166663,1.3951041666666664,5.426770937500002,1.0765494791666665,0.8649921875000001,0.5793489583333332,2.4387239583333344
2015-07-29,3.281354166666666,,,1.1109787499999997,4.846562395833334,10.379947916666664,1.436875,5.559375104166667,1.1743229166666669,0.9551171875000001,0.7029686458333334,2.4166145833333323
2015-07-30,3.319687499999999,,,1.0505339583333335,4.40359375,10.005729374999998,1.4217708333333337,5.6561458333333325,1.0639322916666667,0.8940859375000002,0.36599808988764054,2.3460937499999996
2015-07-31,2.9371744791666665,,,1.0307098958333327,4.456875625000001,9.891927916666663,1.392916562499999,5.6166143749999975,1.1299088541666666,0.8948515625000004,0.33436208333333334,2.397890625
2015-08-01,2.3751692708333336,,,0.99074875,4.515260416666668,10.416927499999998,1.4024999999999999,5.587762916666666,1.0568880208333338,,0.4072265624999998,2.4672135416666654
2015-08-02,2.2526171875,,,0.9775369791666669,4.431093750000001,9.611979166666668,1.4070833333333341,5.544635416666666,0.7442317708333328,,0.22272135416666664,2.398854166666667
2015-08-03,2.376041666666666,,,0.8798206249999999,4.505416458333334,9.876561562500003,1.5084374999999997,5.708124999999999,0.3733333333333333,,0.30325520833333325,2.4872135416666667
2015-08-04,1.8902213541666664,,,0.8657941666666668,4.612656041666667,9.240885416666666,1.5696875000000003,5.57125,0.11555989583333336,,0.25880197916666664,2.7710675000000005
2015-08-05,1.7579166666666672,,,0.9061133333333329,4.723802083333334,9.414323125,1.5176041666666664,5.6092709375,0.06798177083333333,,0.26382802083333334,2.7687239583333336
2015-08-06,1.9422656249999986,,,0.8796355208333333,4.777187500000001,9.859375208333331,1.5699999999999996,5.445677083333333,0.0746484375,,0.2485416666666668,2.977942708333332
2015-08-07,1.9286328124999994,,,0.8277735416666666,4.78359375,9.614062500000005,1.7404166666666667,5.379999999999999,0.11074218749999998,,0.42934895833333336,3.110859374999999
2015-08-08,1.671875,,,0.8628708333333338,4.5886458333333335,8.683854270833331,1.435625,5.431562500000002,0.08286458333333334,,0.5058334375000001,2.964062604166666
2015-08-09,1.6424869791666665,,,0.8520312499999999,4.592916666666668,7.985937500000001,1.3140623958333333,5.426093750000002,0.08446614583333334,,0.5145571875,2.5069270833333337
2015-08-10,1.8600781249999996,,,0.8787630208333331,4.4265625,8.696354166666667,1.3750000000000002,5.620781249999997,0.15687500000000001,,0.5883202083333331,2.638854166666667
2015-08-11,1.9451562500000004,,,0.8587108333333333,4.6978125,8.632031250000002,1.3846875000000007,5.604895833333334,0.15044270833333337,,0.570078020833333,2.6947135416666668
2015-08-12,1.5609765624999996,,,0.8343359374999997,4.968333333333336,8.817968750000004,1.5252986764705883,5.5101571875,0.21427083333333333,,0.5221484375000002,3.2629947916666673
2015-08-13,1.9314322916666675,,,0.8439257291666665,5.068958333333334,7.950520833333331,1.6171875,5.608020833333334,0.3367317708333333,,0.5803513541666666,3.2907552083333336
2015-08-14,1.7905598958333329,,,0.8523306250000003,4.8646354166666645,8.290364583333336,1.301145833333333,6.110520833333336,0.3696093750000001,,0.60171875,2.6653645833333326
2015-08-15,1.7802994791666678,,,0.8972265624999997,4.778385416666665,8.333593749999999,1.4121875,6.277708333333336,0.43000000000000016,,0.6710285416666668,2.685911458333333
2015-08-16,1.8355989583333339,,,0.9655989583333332,4.7956249999999985,9.278125000000001,1.4474999999999998,6.2959895833333315,0.4626171875000001,,0.7610025000000001,2.8712499999999994
2015-08-17,2.237812500000001,,,1.2258072916666665,4.72109375,9.847135416666664,1.5338541666666672,6.395468749999998,0.5948046874999998,,0.8128125,2.6693489583333334
2015-08-18,1.9396093750000005,,,1.1214843749999999,4.730989583333332,10.171354166666665,1.5982291666666664,6.4660416666666665,0.5757682291666665,,0.7043482291666664,2.7604947916666656
2015-08-19,1.8476953125000006,,,1.1117709375,4.703906249999998,9.970574687499996,1.5289583333333334,6.456197812499998,0.5506770833333334,,0.7135547916666666,2.7264583333333334
2015-08-20,1.6433333333333333,,,1.0901562500000002,4.766718645833334,9.005208333333337,1.4945833333333336,6.425364583333334,0.5313802083333333,,0.6824215624999997,2.750338541666665
2015-08-21,1.7176822916666667,,,1.0566405208333336,5.026093749999999,8.665625,1.8667708333333344,6.366302083333333,0.5385286458333335,,0.6213411458333336,3.7505989583333346
2015-08-22,1.4213151041666665,,,1.2955534375,5.194323020833334,9.230729062500002,1.9251041666666666,6.594794375000003,0.4842838541666667,,0.6010673958333334,3.8891146874999993
